problem,dim,f,normg,iteration,fevals,gevals,success,stopping_criteria
HATFLDGLS,25,0.026433652518337805,0.14933705943629141,1000,1026,101,False,Max iteration,HATFLDGLS,25,0.0013762927146261322,0.009073647695235262,1000,1026,101,False,Max iteration
DIAMON2DLS,66,1661981.3410453596,2.9613486100877976e-07,2,68,1,True,First order condition met,DIAMON2DLS,66,1661935.5343436818,5.209444182737465e-07,1,67,1,True,First order condition met
ERRINRSM,50,152873.0724054592,103167069.0858326,28,78,3,False,TR radius too small,ERRINRSM,50,152873.0724054592,156272126.49016583,28,78,3,False,TR radius too small
LUKSAN16LS,100,,,1,102,1,False,Objective is NaN,LUKSAN16LS,100,,,1,102,1,False,Objective is NaN
ERRINROS,50,110181.77599999998,468201930.63595444,28,78,3,False,TR radius too small,ERRINROS,50,110181.77599999998,67879815.36974525,28,78,3,False,TR radius too small
TOINTGOR,50,1373.9852163124608,1.0339060903295818,1000,1051,101,False,Max iteration,TOINTGOR,50,1373.9260366544406,0.4431709945327321,1000,1051,101,False,Max iteration
OSBORNEB,11,0.3312902057727329,0.254904547611528,1000,1012,101,False,Max iteration,OSBORNEB,11,0.040140347042190085,0.0009984056897386863,1000,1012,101,False,Max iteration
HYDC20LS,99,1305.8411956292355,8.494968808819238e+131,26,125,3,False,TR radius too small,HYDC20LS,99,1305.8430266504386,1.059731222184263e+132,26,125,3,False,TR radius too small
LUKSAN14LS,98,26474.153523340912,113904.43725300573,46,144,5,False,TR radius too small,LUKSAN14LS,98,26453.294468332886,220240.10447051376,31,129,4,False,TR radius too small
MANCINO,100,1103212554962.2144,0.008592319429159492,92,192,10,False,TR radius too small,MANCINO,100,1103010532196.0637,4.7627534848252506e-07,56,156,6,True,First order condition met
DMN15103LS,99,1643473.743110293,6.711394534929849e-07,1,100,1,True,First order condition met,DMN15103LS,99,1643498.4139112227,6.407481880208445e-08,2,101,1,True,First order condition met
DMN37142LS,66,1228.5832370191547,20457.687209900505,1000,1067,101,False,Max iteration,DMN37142LS,66,105124.64961444655,6.813218672876994e-07,1,67,1,True,First order condition met
TRIGON1,10,0.092158714389625,0.21460518420642605,1000,1011,101,False,Max iteration,TRIGON1,10,0.0022894229574975185,0.3764179582349585,1000,1011,101,False,Max iteration
PARKCH,15,,,1,17,1,False,Objective is NaN,PARKCH,15,,,1,17,1,False,Objective is NaN
CHNRSNBM,50,7421.930773618065,5826.7741453375065,1000,1051,101,False,Max iteration,CHNRSNBM,50,7303.671707479478,5733.710809437808,1000,1051,101,False,Max iteration
TRIGON2,10,5.517211825083753,1.5928863292713136,1000,1011,101,False,Max iteration,TRIGON2,10,1.9355603614561034,0.0002545421019879552,1000,1011,101,False,Max iteration
LUKSAN12LS,98,32160.0,14538155.672948401,26,124,3,False,TR radius too small,LUKSAN12LS,98,32160.0,33849497.92648521,26,124,3,False,TR radius too small
