problem,dim,f,normg,iteration,fevals,gevals,success,stopping_criteria
DMN37143LS,99,569.1190813029987,1.683480972235097e-07,1,100,1,True,First order condition met,DMN37143LS,99,569.1169391994217,2.0984265036029543e-07,1,100,1,True,First order condition met
LUKSAN11LS,100,404.23477658907854,57.41646506806704,1000,1101,201,False,Max iteration,LUKSAN11LS,100,419.243174475791,140.86639972423808,1000,1101,201,False,Max iteration
HATFLDGLS,25,0.011510645718449293,0.06700019775701799,1000,1026,201,False,Max iteration,HATFLDGLS,25,0.0008211151811365004,0.05155117783844481,1000,1026,201,False,Max iteration
DIAMON2DLS,66,1661984.2584325927,2.427419697691841e-07,2,68,1,True,First order condition met,DIAMON2DLS,66,1661962.101861467,7.642783112714648e-07,1,67,1,True,First order condition met
ERRINRSM,50,152873.0724054592,97689941301.28828,28,78,6,False,TR radius too small,ERRINRSM,50,152873.0723820487,4028342907.840583,29,79,6,False,TR radius too small
LUKSAN16LS,100,,,1,102,1,False,Objective is NaN,LUKSAN16LS,100,,,1,102,1,False,Objective is NaN
ERRINROS,50,110181.77598561517,62627272920.60146,29,79,6,False,TR radius too small,ERRINROS,50,110181.75822349134,1234649825092.3364,29,79,6,False,TR radius too small
TOINTGOR,50,1373.905588426951,0.011517302218308007,1000,1051,201,False,Max iteration,TOINTGOR,50,1373.9054607040405,0.00034460922013036154,1000,1051,201,False,Max iteration
OSBORNEB,11,0.2898868752831869,0.08096908429754592,1000,1012,201,False,Max iteration,OSBORNEB,11,0.04013773629501149,8.584046542555449e-07,787,798,158,True,First order condition met
HYDC20LS,99,1341.6625208673881,1.4917433600928258e+131,26,125,6,False,TR radius too small,HYDC20LS,99,764.9234006716857,1.3860220617216131e+131,26,125,6,False,TR radius too small
LUKSAN14LS,98,26466.868465812368,91256.34744614807,60,158,12,False,TR radius too small,LUKSAN14LS,98,26471.060477760257,80480.62842509696,75,173,15,False,TR radius too small
MANCINO,100,29.183456227989872,66633.48496965079,1000,1101,201,False,Max iteration,MANCINO,100,9.055644521024622e-11,1.262446027207437,519,619,104,False,TR radius too small
DMN15103LS,99,1643407.7070124198,1.0765313687126072e-07,2,101,1,True,First order condition met,DMN15103LS,99,1643468.1730568232,4.7558977094474334e-08,2,101,1,True,First order condition met
DMN37142LS,66,364.4592205209286,135.70678232606903,1000,1067,201,False,Max iteration,DMN37142LS,66,3394.087376096432,2301.864625600066,58,124,12,False,TR radius too small
TRIGON1,10,0.08781450530618483,0.04039538881663643,1000,1011,201,False,Max iteration,TRIGON1,10,0.29511006992956723,3.7526638540098573e-07,252,262,51,True,First order condition met
PARKCH,15,,,1,17,1,False,Objective is NaN,PARKCH,15,,,1,17,1,False,Objective is NaN
CHNRSNBM,50,3068.807974028377,721.723067177889,1000,1051,201,False,Max iteration,CHNRSNBM,50,2692.469509766249,13872.935528322365,1000,1051,201,False,Max iteration
TRIGON2,10,4.765707132614209,0.4280080929068874,1000,1011,201,False,Max iteration,TRIGON2,10,2.8307763917574755,2.966185149677648e-07,377,387,76,True,First order condition met
LUKSAN12LS,98,32160.0,132175288.01954374,26,124,6,False,TR radius too small,LUKSAN12LS,98,32160.0,271858965.30494004,26,124,6,False,TR radius too small
